"translation","chapter","meta_data"
"kjv","Gal.1","kjv.Gal.1"
"kjv","Gal.2","kjv.Gal.2"
"kjv","Gal.3","kjv.Gal.3"
"kjv","Gal.4","kjv.Gal.4"
"kjv","Gal.5","kjv.Gal.5"
"kjv","Gal.6","kjv.Gal.6"
