Time codes,meta_data
"0,17.55428571428571,33.01877551020408,39.59002267573696,50.24798185941043,57.67836734693877,69.0097052154195,78.34412698412699,90.79002267573696,101.00680272108843,106.09197278911564,114.7762358276644,126.50230158730159,138.41413832199544,147.51634920634922,157.01331065759638,174.52115646258503,185.92215419501133,193.4686394557823,204.96251700680273,215.01675736961448,228.20569160997732",
"0,10.135619163513184,22.77311420440674,33.60905456542969,43.283042907714844,49.31972885131836,58.050933837890625,71.04260635375977,83.28224563598633,98.95195770263672,112.17889022827148,130.66590118408203,140.22499084472656,154.5649871826172,172.2261199951172,181.98943328857422,191.05876922607422,199.42575073242188,211.01861572265625,231.28716278076172,249.7053680419922,260.4370422363281,270.5768280029297",
"0,11.215238095238096,20.387120181405894,33.599274376417235,47.13650793650793,52.848605442176876,58.398174603174596,70.98339002267574,78.62275510204081,90.7203514739229,105.27925170068028,116.4480498866213,124.13385487528345,142.7330385487528,152.48541950113378,164.83843537414967,173.3369387755102,180.7208843537415",
"0,17.322086167800453,24.009421768707483,32.53113378684807,53.84705215419501,67.50038548752835,78.4601814058957,91.48657596371882,97.54698412698411,111.40929705215419,130.77473922902493,150.83678004535147,159.79968253968252,172.7563945578231,185.06297052154196,198.57698412698412,206.61108843537414,221.21643990929704,226.69634920634923,231.47965986394559,235.6824716553288,240.69798185941042",
