Time codes,meta_data
"0,19.202902494331063,31.811337868480724,46.277369614512466,52.66283446712018,66.94310657596372,81.57167800453513,88.00360544217688,101.51761904761905,114.24215419501132,120.04714285714286,138.57666666666665,144.8228231292517,159.3120634920635,170.31833333333333",
"0,13.582573413848877,24.572392463684082,31.86489772796631,51.27678108215332,57.42972755432129,71.81110000610352,83.7318344116211,93.30778884887695,106.79035949707031,114.58226776123047,124.67487716674805,131.15357971191406,136.89925384521484,145.9614715576172,153.3944091796875",
"0,10.516031742095947,18.094078063964844,21.665637969970703,29.731271743774414,38.499128341674805,47.426937103271484,53.78213310241699,60.92639350891113,75.74702835083008,81.61658096313477,93.32819366455078,110.10630798339844,116.0361213684082,126.50903701782227",
"0,14.767891156462586,24.740861678004535,33.06521541950113,43.94375283446712,55.13577097505669,64.95781179138322,79.91146258503402,90.48815192743764,105.43019274376417,120.53477324263038,132.46982993197278,140.79417233560088",
"0,8.846802721088434,18.06512471655329,28.398004535147393,34.22621315192743,46.55598639455782,55.936848072562356,61.022018140589566,77.29920634920634,83.73112244897959,89.46645124716554,104.97738095238094,116.146179138322,122.55488662131518,129.98527210884353,138.55343537414967,156.3167006802721,162.05202947845805,170.2951133786848,181.32459183673467,187.26890022675735,194.00268707482994,203.0584693877551,209.0956575963719,214.1808276643991,219.6142970521542,228.32178004535146",
"0,12.893745422363281,27.610207557678223,33.66551971435547,43.4653377532959,49.803117752075195,56.6500301361084,64.28335952758789,78.12372970581055,84.83550643920898,106.10366439819336,114.20106506347656,124.95207595825195,131.39884185791016",
"0,13.081675052642822,25.267431259155273,29.907922744750977,41.1453800201416,48.89328575134277,54.03117561340332,62.351858139038086,77.07637023925781,87.18127059936523,99.27364730834961,107.5384521484375,116.45391082763672,123.19926071166992,134.13057708740234,141.86498260498047,150.92032623291016",
"0,7.7276451587677,20.745699882507324,31.33512020111084,37.50618553161621,51.807058334350586,60.58714294433594,68.09602737426758,80.03864669799805,89.96966171264648,108.17023086547852,121.40054321289062,131.5239486694336,137.60751342773438",
"0,23.92939281463623,31.453038215637207,43.40215492248535,53.96945381164551,67.3001480102539,80.74983978271484,93.70951461791992,106.95983123779297,119.3399658203125,126.18207168579102,139.81140899658203,148.2149658203125,162.57695770263672,177.68737030029297",
