Time codes,meta_data
"0,10.518639455782314,23.521814058956913,36.548208616780045,47.94920634920635,56.74956916099773,67.70938775510203,73.9091156462585,83.5221768707483,91.90458049886621,102.1445804988662,108.15854875283446,123.6694784580499,129.21904761904761,144.7996371882086",
"0,12.19047619047619,24.427392290249433,39.230113378684806,50.561451247165536,60.52281179138322,65.0855328798186,75.66222222222223,87.59727891156462,96.66467120181406,109.80716553287982,120.98757369614512,131.71519274376416",
"0,10.996956825256348,18.948681831359863,35.31497001647949,47.10976600646973,58.933942794799805,67.39800643920898,79.67608261108398,93.12471771240234,102.08761978149414,116.81206893920898,125.75247573852539,135.68011474609375,146.94657135009766,156.79733276367188,169.7647247314453,177.4677505493164,193.288818359375,205.66524505615234",
