Time codes,meta_data
"0,16.343968391418457,25.892505645751953,39.008047103881836,46.885780334472656,55.272199630737305,62.8436336517334,71.62315368652344,85.47090911865234,96.15543746948242,102.36639022827148,125.20294570922852,131.08887481689453,140.62848663330078,147.03981018066406,157.55511474609375,167.28961181640625,176.28195190429688,188.65447235107422,202.79058837890625,216.53942108154297,223.76404571533203,239.04033660888672,255.70513916015625,270.32476806640625,274.41136169433594,284.1652526855469,291.8357696533203",
"0,18.95810317993164,27.377166748046875,38.90238571166992,45.32959175109863,61.01271057128906,68.58585357666016,76.31900024414062,95.05822372436523,104.423583984375,123.10430908203125,132.04776763916016,138.95738220214844,153.15098571777344,167.8375015258789,180.27539825439453,195.40631103515625,204.4291534423828,211.93541717529297,220.9882354736328,232.86082458496094,245.20410919189453,256.21630859375,263.08203125,270.7390594482422,287.4580383300781,294.87437438964844,307.09100341796875,322.04078674316406,336.07501220703125,360.1654357910156,372.64085388183594,383.66204833984375,398.5660858154297,410.42002868652344,425.8579406738281",
"0,10.193560090702949,15.97532879818594,26.842267573696144,31.48625850340136,42.32997732426304,54.590113378684805,61.90437641723356,71.93539682539682,87.4927664399093,99.89219954648526,104.60587301587302,128.0580045351474,139.342925170068,149.4203628117914,159.24240362811793,166.04585034013604,170.64342403628117,177.33074829931974,192.86489795918368,202.59405895691611",
"0,15.348390022675737,28.769523809523808,46.97396825396825,62.80997732426304,72.23727891156463,84.86892290249433,94.92316326530612,105.3257029478458,118.83971655328797,133.65404761904762,141.8971201814059,150.81358276643988,164.93131519274377,175.86791383219955,183.06609977324263,193.4686394557823,209.5600680272109,230.73666666666665,249.5448299319728,261.1315873015873,275.96912698412694",
"0,8.452063492063491,15.069750566893424,28.328344671201812,45.20925170068027,54.72942176870748,64.34248299319728,75.74348072562358,93.85503401360543,109.45884353741496,122.81031746031746,141.87390022675737",
"0,6.9892063492063485,16.253968253968253,31.021859410430835,48.39038548752834,64.80689342403628,75.65061224489796,86.1924716553288,98.82412698412699,114.54403628117913,123.08897959183673,131.56426303854875,148.39873015873013,157.6867006802721,171.6651133786848,188.84786848072562,194.32777777777778,207.86501133786845,227.88061224489792,246.9674149659864,255.23371882086167",
"0,14.860770975056688,25.681269841269838,44.81451247165533,52.77895691609977,59.97714285714285,75.88281179138322,88.37514739229024,97.26837868480726,108.15853741496599,124.4589455782313,132.19119047619046,143.0348866213152,153.85537414965987,169.575283446712,174.40503401360542,183.85554421768708",
"0,9.505241870880127,17.268766403198242,26.28311061859131,31.622258186340332,42.433197021484375,50.027841567993164,63.86143684387207,77.46538925170898,87.12188720703125,92.40414810180664,108.22821807861328,123.31212997436523,129.985595703125,136.46868896484375,142.91889190673828,151.39783477783203,156.631103515625,163.84173583984375,172.2667999267578,180.5317153930664,188.09586334228516",
"0,14.37315192743764,28.69986394557823,39.24172335600907,54.17214285714286,66.50193877551021,82.0825283446712,95.64298185941043,107.13685941043084,119.14157596371882,126.36298185941044,135.48842403628117,146.6340022675737,164.49014739229023,173.17441043083898,178.21314058956915,197.27672335600906,208.77060090702946,215.41150793650792,230.7134580498866,247.1764058956916,260.5278798185941,272.8576757369615,280.72924036281177,303.80987528344673,310.9151814058957,327.42456916099775",
"0,14.219732761383057,35.79319381713867,53.00545883178711,58.60462760925293,78.39265060424805,87.56025314331055,95.0040168762207,112.81006240844727,122.89496231079102,132.5150909423828,146.39617919921875,156.1464385986328,160.893310546875,171.485107421875,177.30416107177734,186.36588287353516,190.33220672607422,205.13060760498047,224.48210906982422,231.750732421875,243.7446060180664,252.95120239257812,261.5670928955078,274.92323303222656,285.80120849609375,294.2323760986328",
