Time codes,meta_data
"0,15.591008186340332,22.02521514892578,33.42843246459961,41.1763973236084,52.687055587768555,67.19774627685547,76.88768768310547,87.02759170532227,93.87725448608398,110.08828735351562,118.84242630004883,129.71337127685547,137.14275360107422,152.0504608154297,161.1346893310547,175.0996551513672,189.42709350585938,201.0665054321289,220.90534210205078,232.75652313232422,238.81421661376953",
"0,12.329795918367346,20.665759637188206,38.47544217687075,47.066825396825394,57.37648526077098,67.26818594104309,80.08560090702947,95.75907029478458,115.79789115646258,122.90319727891156,131.2159410430839,150.34918367346938,160.19444444444446,179.76885487528344,199.20395691609974,207.88821995464852,223.445589569161,235.82182539682537,242.04477324263036,252.67951247165533,267.0062244897959,275.64403628117907",
"0,15.20907029478458,27.678185941043083,35.36399092970521,48.41359410430839,55.75109977324263,70.10103174603174,85.37975056689342,103.83961451247166,117.53938775510204,126.38619047619048,135.25621315192745,162.3074603174603,183.15897959183673,192.19154195011336",
"0,16.32362811791383,22.80199546485261,34.62095238095238,48.80834467120181,59.88426303854875,65.03909297052155,76.25433106575963,94.43554421768707,99.3581746031746,105.13993197278911,128.91717687074828,132.81812925170067,144.0565759637188,163.97929705215418,168.48396825396824,191.58781179138322",
"0,18.36698412698413,34.94603174603175,46.718548752834465,55.49569160997732,67.10566893424036,80.5035827664399,87.14448979591836,104.72199546485261,120.90630385487529,129.66022675736963,141.54884353741497,156.2006235827664,164.32760770975057",
"0,11.553736209869385,22.188097953796387,33.12385368347168,46.30778884887695,53.42503356933594,68.11504745483398,72.89585494995117,83.14763641357422,104.5589370727539,121.51594161987305,138.83203125,146.64093780517578,166.20913696289062",
"0,5.735328798185941,22.151836734693877,35.57297052154195,48.576145124716554,57.7712358276644,67.94157596371883,82.91844671201814,102.58573696145125,120.81340136054422",
"0,15.069750566893424,25.193650793650793,38.77732426303855,44.88417233560091,65.82857142857142,74.37348072562358,88.23579365079365,102.21420634920634,133.3289455782313,145.44976190476189,163.05048752834466,171.6418707482993,182.46236961451245,193.0971088435374,205.5430045351474,210.6281746031746",
"0,18.833431243896484,30.7049503326416,41.80924606323242,51.49903869628906,61.3654727935791,66.03805160522461,70.170166015625,74.87646102905273,79.19342422485352,87.00082397460938,92.2014274597168,110.18384170532227,122.43195343017578,129.7887191772461,142.2371597290039,156.76991271972656,166.37903594970703,178.15827178955078,190.99069213867188,200.0299301147461,206.8430404663086,223.05313110351562,228.42752075195312,241.53282928466797,254.55738830566406,266.8780212402344,281.1673889160156,295.0625,303.6864318847656,312.41912841796875,327.52854919433594",
"0,7.848344671201814,20.085260770975054",
