Time codes,meta_data
"0,13.698472023010254,24.218392372131348,35.95418930053711,44.9046516418457,57.28754806518555,67.65670776367188,74.78287887573242,84.02997970581055,95.45270156860352,104.77962112426758,125.80984115600586,139.2374725341797,149.33043670654297,161.61507415771484,172.63726806640625,181.84593200683594",
"0,9.215722560882568,19.504382133483887,31.825897216796875,55.74039077758789,60.83768653869629,74.4133529663086,91.5356216430664,105.01906967163086,112.09412002563477,128.40335083007812,138.6516342163086,154.80521392822266,161.69782257080078,188.37120819091797,196.48137664794922,207.03968048095703,219.5759506225586",
"0,18.396482467651367,23.736513137817383,34.53757095336914,45.482582092285156,53.59050750732422,59.9178352355957,68.64854049682617,80.0107536315918,86.20070266723633,92.60453033447266,104.40726852416992,113.74113082885742,121.36527633666992,127.449462890625,135.24237060546875,144.19332885742188",
"0,11.842176870748299,22.66267573696145,33.52961451247166,46.34702947845805,57.65513605442177,70.84407029478459,78.13513605442176,86.12280045351474,94.27299319727891,98.68477324263038,107.90309523809523,119.72205215419501,130.5657709750567,134.53638321995464,137.55497732426304,146.5875283446712,153.29809523809524,159.6835827664399,167.18362811791383,173.68520408163266,179.90815192743764",
"0,16.510643005371094,29.24250602722168,36.028696060180664,40.36618232727051,51.05266571044922,61.377960205078125,70.74385833740234,78.70965576171875,89.34159088134766,98.4057502746582,107.03356170654297,124.2268295288086,149.22439575195312",
"0,8.010884353741496,14.094512471655328,22.01251700680272,30.464569160997733,45.51109977324263,54.07926303854875,60.39509070294784,71.07626984126983,81.36269841269842,96.80396825396825,104.8612925170068,112.73285714285714,134.30419501133787,147.5163492063492,160.10155328798186,180.07071428571427,188.12803854875284,201.0151133786848,212.88051020408165,225.95334467120182,240.44259637188208,248.4767006802721,263.89473922902494,276.2245351473923,286.0001360544218,299.7231292517007,315.07150793650794,330.14125850340133,343.91068027210883,358.0748412698413,365.50521541950116,380.7839455782313,399.3366893424036,411.7593650793651,419.259410430839,432.2161451247165,447.10013605442174,465.25814058956917,478.40063492063496,488.94249433106575,504.0586848072562",
"0,13.742412090301514,20.55463981628418,38.83496284484863,43.66871452331543,53.33965492248535,72.81047821044922,89.72840881347656,102.24224472045898,112.06300354003906,125.4391975402832,138.00347137451172,149.24937438964844,157.67049407958984,174.43897247314453,182.07862091064453,192.2849578857422,203.44947814941406,214.54261016845703,225.22129821777344,239.41090393066406,252.0720977783203",
"0,8.466599941253662,16.320073127746582,20.45664405822754,26.78477668762207,34.829843521118164,48.0803279876709,56.045249938964844,65.71510314941406,75.90251541137695,83.65609359741211,99.80234146118164,107.63859939575195,126.05598449707031,145.19651794433594,153.8038558959961,164.85639190673828,171.44547271728516",
"0,22.89471435546875,28.915623664855957,33.73099327087402,48.95478439331055,56.24241065979004,69.90789031982422,78.5189437866211,96.39537048339844,108.81376647949219,118.48750305175781,129.9058380126953,142.67224884033203,149.17539978027344,157.20831298828125,164.84510040283203,173.71623992919922,178.39234924316406,189.0414047241211,196.9625015258789,209.50416564941406,220.7404556274414,226.74488067626953,232.99259185791016,245.08522033691406,255.3489990234375,262.3237609863281,271.2352294921875,275.1745147705078,288.94293212890625,295.2956085205078",
"0,8.6378231292517,19.319002267573694,25.820589569160994,37.15191609977324,42.84080498866213,53.4987641723356,63.25114512471656,72.5623469387755,83.56861678004535,104.44333333333333,116.5177097505669,125.31809523809522,132.0982993197279,145.44976190476189,157.8956462585034,178.63106575963718,185.5506349206349,200.5971655328798",
