Time codes,meta_data
"0,23.912113189697266,38.15172576904297,52.65197944641113,66.10655212402344,78.81720733642578,92.56179809570312,109.0924072265625,121.8404426574707,137.32049560546875,151.0745849609375,163.5790786743164,175.02567291259766,188.7588882446289,203.84241485595703,218.13291931152344,232.11688232421875,246.7364044189453,259.9768524169922,271.12428283691406,285.7430114746094,301.2564392089844",
"0,15.360182285308838,31.234484672546387,47.24163055419922,60.836647033691406,76.53299331665039,96.17107391357422,112.13987731933594,128.01358032226562,141.80059814453125,156.00167846679688,169.82514190673828,180.88572692871094,197.3914031982422,213.16629791259766,225.07433319091797,236.8067855834961,254.36692810058594,267.8738098144531,285.0946807861328,298.5109100341797,310.3492126464844",
"0,7.458044528961182,11.62075662612915,17.450804710388184,22.91509437561035,27.276565551757812,31.406657218933105,37.08147430419922,41.45732498168945,47.419254302978516,53.58220100402832,61.51202392578125,66.1928939819336,71.35616302490234,77.45685195922852,82.57469177246094,88.0781021118164,94.76580810546875,100.05432891845703,104.93645858764648,110.01526641845703,114.989990234375,121.69580841064453,126.17768478393555,131.02293395996094,135.99290466308594,141.7455825805664,146.09033203125,151.34589385986328,157.31482696533203,163.32949829101562,166.5312957763672,173.4980239868164,178.56163024902344,182.01049041748047,186.25395965576172,190.91033172607422,197.64617919921875,202.58480834960938,208.00460052490234,212.2674331665039,216.09500122070312,221.39503479003906,228.82877349853516,233.75240325927734,238.8004150390625,242.47161865234375,247.74276733398438,252.4063262939453,257.5684814453125,260.62965393066406,266.4220733642578,270.98968505859375,275.6725616455078,280.66319274902344,285.0054931640625,291.0023193359375,297.57427978515625,303.7236328125,308.7831573486328,313.90663146972656,318.4859161376953,323.226318359375,328.11517333984375,332.468017578125,336.5046844482422",
"0,12.808035373687744,21.610239028930664,34.111894607543945,43.514875411987305,51.09601974487305,63.203277587890625,73.73369598388672,84.88427352905273,95.72833633422852,103.6359977722168,113.7948989868164,122.9749984741211,131.20130920410156,138.8624496459961,150.14379119873047,159.39888763427734,168.06958770751953,177.32969665527344,186.7934341430664,197.2038803100586,208.9767074584961",
"0,9.54530382156372,14.298175811767578,18.33950710296631,23.0623779296875,27.572489738464355,32.81963920593262,38.19228935241699,44.18841361999512,50.77338218688965,54.84559440612793,59.848724365234375,64.40480041503906,68.6548080444336,73.63193893432617,79.72532272338867,85.21385192871094,90.58688354492188,96.28955078125,102.3801155090332,108.237548828125,116.40603256225586",
