Time codes,meta_data
"0,13.064589500427246,26.23551082611084,36.677284240722656,55.36123466491699,66.55697250366211,74.0424919128418,88.33454895019531,101.78322982788086,107.32108306884766,122.84448623657227,130.767578125,139.11819458007812,150.05878448486328,155.37354278564453,165.8464584350586,173.25331115722656,183.12531280517578,191.64881896972656,202.75896453857422,215.88003540039062",
"0,12.63377571105957,24.679261207580566,32.05714797973633,42.92208480834961,58.381635665893555,71.56756973266602,78.7378158569336,87.37763595581055,104.12188720703125,120.32647323608398,129.39419555664062,136.77220153808594,143.83806610107422,152.2841339111328,162.13838958740234,170.9874725341797,178.41024017333984,187.37110137939453,194.74908447265625,203.4992904663086,213.83995056152344,220.92131805419922,234.7814178466797,253.11861419677734,264.0165557861328,274.4505920410156,287.0872497558594,298.8599853515625,312.4958190917969,327.6862030029297,340.0942077636719,348.57826232910156,354.0271911621094,365.7810363769531,388.1319274902344,394.23362731933594,403.5756072998047,416.3050231933594,425.2341003417969,437.45460510253906,453.05653381347656,461.75823974609375,473.0865783691406,487.7135925292969,506.93421936035156,518.4735412597656,532.0719604492188,545.9678039550781",
"0,15.348390022675737,31.02185941043084,48.018866213151924,54.28825396825397,70.6118820861678,80.64290249433107,97.36126984126983,103.32879818594104,108.0192290249433,120.60444444444443,127.61687074829932,143.2903401360544,153.29812925170066,164.1650566893424,188.70854875283447,197.76433106575962,207.93467120181407,215.52759637188208,232.7335827664399,242.57884353741497,255.7213378684807,266.7740362811791,275.527947845805,291.15497732426303,303.15968253968254,320.89972789115643,338.6397732426304,360.79160997732424,379.83196145124714",
"0,10.772679328918457,16.369348526000977,27.231407165527344,34.12651443481445,41.0728816986084,50.91533660888672,62.25529479980469,74.53831100463867,87.6358642578125,97.74189758300781,105.42292404174805,119.79529571533203,127.1926155090332,140.72394561767578,154.5289535522461,161.8879623413086,178.9767303466797,198.88750457763672,222.13289642333984,230.36458587646484,242.231201171875,253.8551788330078,278.7634735107422,286.92140197753906,310.39698791503906,321.1711730957031,337.02491760253906,342.48095703125,347.8443298339844,358.6627502441406,371.5830535888672,392.07984924316406,408.9104766845703,429.32916259765625,444.53794860839844,463.50892639160156",
"0,8.517563343048096,22.645296096801758,33.11071586608887,40.71086120605469,52.93861770629883,62.944637298583984,82.92341995239258,89.738525390625,97.2592887878418,111.02750396728516,129.10356903076172,147.3235092163086,160.1664276123047,169.2061538696289,181.7045440673828,200.37689208984375,213.2286834716797,221.8955078125,235.38408660888672,247.05393981933594,267.1122589111328,275.3408966064453,306.0583038330078,311.9298400878906,319.112060546875,328.35955810546875,333.52586364746094,340.0649108886719,353.8614959716797,358.14447021484375",
"0,10.205400466918945,18.038063049316406,28.396575927734375,43.47374153137207,52.275556564331055,60.92530822753906,80.8122444152832,90.75070190429688,94.71702194213867,108.28597640991211,114.06332778930664,136.42698669433594,150.6417465209961,162.89537811279297,175.64830017089844,190.88077545166016,203.05721282958984,211.7688751220703,216.7548828125,232.1760025024414,237.23900604248047,251.75176239013672,266.2199401855469,283.51783752441406,292.6909484863281,311.55043029785156,321.3451385498047",
"0,12.470896244049072,20.87357997894287,26.245229721069336,40.81224060058594,54.94859313964844,67.3854866027832,89.50888442993164,105.43359375,121.28616333007812,135.93729400634766,148.27330780029297,157.83231353759766,170.75311279296875,185.59200286865234,192.25196838378906,201.4988250732422,209.54998779296875,216.31421661376953,232.56368255615234,246.1027603149414,252.58572387695312,261.6191864013672,274.8350067138672,287.5595397949219,301.9869079589844,309.7043151855469,325.0260925292969",
"0,12.108265399932861,25.849478721618652,38.549015045166016,53.00038528442383,65.60204315185547,74.41562271118164,92.72794723510742,103.98172378540039,112.98574829101562,122.5381965637207,133.19725799560547,143.98843383789062,161.33984375,170.19842529296875,181.55976104736328,190.1775894165039,206.22579193115234,215.3708953857422,227.1566390991211,233.51458740234375,241.44385528564453,249.47439575195312,261.6487731933594,273.66815185546875,291.5260772705078,302.2172546386719",
"0,12.509603500366211,26.11261749267578,33.40523147583008,45.849836349487305,55.14458656311035,64.68620681762695,87.23462295532227,96.45539474487305,103.1516227722168,110.93964767456055,127.96540069580078,142.1411361694336,154.24889373779297,165.02106475830078,179.02980041503906,199.47086334228516,212.6772918701172,232.2514419555664,244.48519134521484,254.35333251953125,268.6289367675781,276.24249267578125,290.1372375488281,311.16517639160156,332.98191833496094,350.6591033935547",
"0,16.001156330108643,20.234251022338867,31.41952419281006,39.85158729553223,51.18215560913086,70.43924331665039,81.82146072387695,95.49389266967773,106.51070785522461,113.6948356628418,130.8726043701172,145.36485290527344,157.4227294921875,166.45807647705078,173.336181640625,189.85729217529297,201.15612030029297,208.635009765625,224.3880844116211,237.82565307617188",
