Time codes,meta_data
"0,8.515013217926025,18.309274673461914,24.77848243713379,39.37104034423828,49.339717864990234,58.888973236083984,70.6678466796875,75.52776718139648,82.94910430908203,92.20766830444336,102.72510147094727,116.83879852294922,132.2098159790039,142.03946685791016,149.1273422241211,154.75234985351562,163.5852508544922,173.41057586669922,183.02115631103516",
"0,15.27873015873016,33.41351473922902,47.50802721088435,53.730975056689346,64.06385487528345,70.24036281179139,80.5732426303855,90.85968253968254,100.82104308390022,110.82884353741497,125.75927437641724,134.9775963718821,149.28108843537416,157.84925170068027,163.28272108843538,175.17133786848072,192.26122448979592,197.3231746031746,211.62666666666667,231.54938775510203,237.40081632653062,247.524716553288,260.7600907029479,266.7508390022675,277.7338775510204,288.3686167800454,296.9367800453515,310.86875283446716,317.13814058956916,322.6876984126984,330.46638321995465",
"0,11.029478458049887,24.938231292517006,33.5760544217687,47.67055555555555,54.26502267573696,64.11028344671202,72.6552267573696,85.40298185941043,94.7374036281179,104.42012471655329,113.24370748299319,121.7189909297052,131.68035147392288,139.20361678004534,144.3120068027211,158.4761678004535,170.78273242630385,188.15125850340138,201.40984126984125,208.86344671201812",
