Time codes,meta_data
"0,8.194751739501953,14.733047008514404,23.2834415435791,37.4231014251709,47.28836441040039,62.39239311218262,77.44280624389648,89.69393920898438,97.20420455932617,102.7695541381836,108.0926284790039,114.3554458618164,121.99213027954102,130.01140594482422,137.4130096435547,137.83506774902344",
"0,6.3484485149383545,10.668798923492432,23.344175338745117,29.713027000427246,36.015329360961914,41.629499435424805,52.21584701538086,59.509010314941406,71.3446273803711,78.44849395751953,82.61758422851562,90.34514617919922,100.90646743774414,115.53047943115234,124.84096145629883,131.30642700195312",
"0,10.17034013605442,21.91963718820862,28.88562358276644,45.069920634920635,55.35634920634921,65.45702947845805,74.35027210884354,82.75589569160998,87.23733560090703,100.79778911564625",
"0,18.483083900226756,30.11628117913832,39.938321995464854,50.155102040816324,58.46784580498866,66.64126984126983,72.65523809523809,84.72961451247166,97.91854875283445,107.34585034013605,119.90783446712018,127.64007936507937,136.3707709750567,145.98384353741494,151.81204081632654",
"0,19.01398277282715,36.35862922668457,42.70845603942871,50.423362731933594,61.08766174316406,75.98931121826172,84.88927459716797,92.8624382019043,104.32053756713867,110.19896697998047,116.93881225585938,124.10055923461914,133.8119354248047,144.1412811279297,155.71341705322266",
"0,12.631655328798185,19.829841269841268,26.02956916099773,34.086893424036276,43.90893424036281,53.03437641723356,57.539047619047615,64.55147392290249,83.15065759637187,91.60272108843537,99.5439455782313,106.39383219954648",
"0,13.645453929901123,23.583595275878906,28.58122444152832,42.832618713378906,51.687788009643555,57.5198860168457,65.42612075805664,80.06048965454102,90.6966667175293,95.86005783081055,102.16300582885742,115.56187438964844",
"0,14.117732426303855,24.938231292517006,30.99863945578231,37.407346938775504,51.083900226757365,68.0808843537415,81.33947845804988,90.39526077097506,100.00831065759637,109.08731292517007,119.35053287981859,130.24069160997732,137.71751700680272",
