Time codes,meta_data
"0,12.074376417233559,26.70294784580499,36.107029478458045,44.16434240362811,53.56842403628117,64.62112244897959,72.49268707482993,84.93858276643991,99.21885487528345,106.2312811791383,117.4232993197279,126.01468253968252,143.5921882086168,150.6510544217687,159.42819727891157,165.81368480725624,177.191462585034,184.1342290249433,196.37114512471655,205.42692743764172,213.92543083900227,219.5910997732426,228.34502267573697,236.17014739229023,253.12071428571429,262.0371768707483,270.8839795918367,278.9645238095238,285.9769501133787,299.5606122448979,308.38419501133785,317.6489569160998,326.93693877551016,338.33792517006805,349.01910430839,358.1445464852608,367.7808276643991,382.5719387755102,394.7624149659864,404.23615646258503,415.33529478458047,427.03815192743764,433.7254988662131,446.21783446712016,460.1498072562358,463.84178004535147,478.91153061224486,490.4982879818594,496.4890362811791,502.89773242630383,517.247664399093,528.2539229024943",
"0,10.193560090702947,16.695147392290252,35.689070294784585,52.546746031746025,75.44162131519275,83.28996598639456,93.62284580498866,112.87218820861676,124.73758503401359,130.72833333333332,140.3181746031746,146.95908163265307,155.9916553287982,161.7734126984127,176.2162244897959,181.9979818594104,191.61103174603176,197.183820861678,214.22726757369617,226.18554421768707,233.05865079365077,250.68259637188208,263.12849206349205,277.6641836734694,286.1394671201814,308.54671201814057,318.83315192743765,333.9261111111111,346.39521541950114,363.39222222222224,375.9542176870748,395.5750793650794,410.1107709750567,419.83993197278903,427.8740362811791,438.7874149659864,451.3261904761904,463.9114058956916,478.51675736961454,490.03385487528345,496.21036281179136,516.0866439909296,521.75231292517,534.6161678004535,542.2090929705214",
"0,17.972244897959182,25.820578231292515,35.38719954648526,44.93060090702948,53.382664399092974,73.56080498866211,86.95869614512472,95.87514739229024,107.48512471655329,113.26689342403627,130.68185941043083,144.96213151927438,155.82907029478457,165.83685941043083,181.7192970521542,186.38650793650794,193.95621315192744,205.00891156462583,209.04918367346937,218.82478458049886,228.90224489795918,240.9534013605442,252.74913832199547,257.74142857142857,265.4272335600907,282.3081405895692,291.4568027210884",
"0,6.524807256235827,12.120816326530612,19.690521541950112,26.70294784580499,34.82993197278912,40.96,50.874920634920635,55.797551020408164,63.645884353741494,69.75274376417232,76.57939909297052,91.39371882086168,106.57956916099772,109.99290249433106,115.72823129251701,119.69884353741497,122.92641723356009,125.59671201814058,135.6045124716553,142.59371882086168,154.06436507936507,162.0288095238095,172.89574829931973,185.82926303854873,198.11260770975053,205.07859410430837,214.92385487528344,224.7691156462585,232.89609977324264,239.5602267573696,251.70426303854873,257.09129251700676,269.56040816326527",
"0,12.023117065429688,14.736511707305908,25.00779151916504,32.59743690490723,47.25639724731445,65.43201065063477,77.32393646240234,89.50626754760742,107.4500732421875,113.2965202331543,124.73874282836914,135.45030212402344,142.54507446289062,152.8163604736328,159.78634643554688,167.72650909423828,176.63397216796875",
"0,19.4118820861678,30.023401360544213,39.59002267573696,42.53895691609978,52.45387755102041,69.31156462585034,81.40914965986394,91.27763038548753,97.33803854875283,104.8845238095238,107.57803854875283,124.24996598639456,129.91563492063491,133.86302721088435,147.51636054421766,159.61394557823127,163.79353741496598,171.50256235827663,177.56297052154196,190.91444444444443,201.08478458049888,209.95480725623582,216.03843537414963,227.485873015873,232.75680272108843,238.21349206349205,253.81730158730159,256.90555555555557,265.33439909297056,269.23534013605445,277.50164399092967,291.17818594104307,296.913514739229,303.64730158730157,311.1241156462585,316.69689342403626,322.9662698412699",
"0,8.830703258514404,24.213253021240234,30.910600662231445,36.40751075744629,43.19173622131348,55.54275131225586,64.32955169677734,76.1756706237793,89.04158401489258,96.87186813354492,101.54685974121094,112.61393737792969,116.68177032470703,132.05565643310547,140.59709930419922,151.73538970947266,163.2754898071289,174.74058532714844,181.78306579589844,193.923828125,205.05540466308594,210.6810760498047,223.14309692382812,232.98135375976562,247.07208251953125,257.4551239013672,266.4535827636719,272.8287811279297,284.28736877441406,296.56439208984375,310.5503692626953,320.16249084472656,329.5537414550781,336.4688415527344,347.93756103515625,359.44664001464844,366.5188903808594,378.4565887451172,388.7902526855469,399.690185546875,410.4522399902344,420.1707458496094,423.44142150878906,426.9413604736328,436.5164794921875,443.4705810546875,450.954345703125,459.08477783203125,468.1929931640625,481.5791778564453",
"0,18.20368480682373,26.379488945007324,30.695340156555176,40.64760208129883,53.632774353027344,64.28933334350586,72.47887802124023,84.55013275146484,95.71621704101562,102.09604263305664,108.74238967895508,115.8387565612793,122.55909729003906,130.9461669921875,140.7914276123047,154.16261291503906,159.89366912841797,170.02557373046875,179.1762924194336,195.6335220336914,205.58003997802734,214.4706268310547,229.1361312866211,241.05075073242188,260.4096221923828,268.9605712890625,281.18434143066406,293.2277069091797,307.6299591064453,321.44129943847656,330.9005432128906,342.5223846435547,355.528076171875,364.7970428466797,378.4519958496094,394.4322204589844,410.1844024658203,423.08070373535156,438.2214813232422,444.8360595703125,452.6559753417969,461.3910675048828,480.5478057861328,493.044189453125,499.4394073486328,512.5044555664062,530.0118713378906,550.0194091796875,556.8480224609375,570.1409301757812,578.5525207519531,589.2655639648438,602.1129760742188,615.1975708007812,620.3539733886719,633.8954162597656,641.9644775390625,652.8698120117188,668.2135620117188,675.7592468261719,684.6217956542969,690.990966796875,706.3121337890625,727.0263366699219,744.6366271972656",
"0,12.320136547088623,17.411340713500977,33.64561462402344,47.185569763183594,58.74716567993164,70.86592102050781,83.49707794189453,97.34317016601562,113.53813552856445,122.2508430480957,135.10738372802734,140.82020568847656,148.6179962158203,152.68470001220703,163.44788360595703,174.69784545898438,178.4839096069336,182.15260314941406,195.50347900390625,202.1397705078125,214.742919921875,225.1300811767578,235.30747985839844,245.34727478027344,260.22003173828125,268.2707061767578,275.7074737548828",
"0,10.681179138321994,23.591473922902495,30.789659863945577,35.31755102040816,49.64426303854875,57.051428571428566,70.12426303854875,78.66920634920635,94.15690476190476,109.71427437641724,118.44497732426304,132.77168934240362,146.3553628117914,153.99472789115646,162.33069160997732,169.38955782312928,178.16670068027213,184.27354875283447,195.30302721088435,203.75509070294783,216.03844671201813,229.22738095238094,235.47354875283446,241.09277777777777,251.42565759637188,262.89631519274377,272.1378458049886,280.7292176870748",
