Time codes,meta_data
"0,18.230565071105957,34.44303321838379,41.877540588378906,54.074161529541016,61.427167892456055,75.31414031982422,87.98479461669922,93.58346557617188,102.15040969848633,120.60599136352539",
"0,6.942766439909296,19.76018140589569,30.30202947845805,36.50175736961451,51.22320861678004,58.58393424036281,75.09332199546483,82.0592970521542,93.11199546485261,99.38138321995464,108.27462585034013,120.41866213151927,131.81965986394556,140.7361224489796,154.18047619047616,161.587641723356,168.8786848072562,183.60013605442174,193.46860544217685,199.3664739229025,206.053820861678,211.6730498866213",
"0,17.322086167800453,24.636371882086166,38.15038548752834,49.11020408163265",
"0,14.574753284454346,21.30847930908203,34.57191276550293,42.32281684875488,49.559444427490234,65.25325393676758,72.26211929321289,77.82390594482422,84.79989624023438,94.4525146484375,97.90494918823242,110.00603103637695,125.32820510864258,140.5184326171875,153.3367691040039,162.59326171875,166.64379119873047,174.37818908691406",
"0,16.51003074645996,22.63259983062744,30.877422332763672,39.25613021850586,49.49362564086914,58.2994499206543,67.66835021972656,75.75935745239258,83.18975830078125,90.42462539672852,96.36693572998047,103.32392120361328,116.5531120300293,128.27732849121094",
"0,11.055318832397461,18.189064979553223,30.99247932434082,43.49275588989258,53.65277671813965,61.07004165649414,67.63912963867188,72.72902297973633,82.05412292480469,90.04916763305664",
"0,15.188605785369873,24.2809476852417,29.0333309173584,39.20827102661133,47.914093017578125,60.356746673583984,70.63402557373047,75.61503601074219,84.77213668823242,92.01232528686523,98.53019332885742,109.83736038208008,122.4925537109375,132.37296295166016,138.14089965820312",
"0,13.188934240362812,18.366984126984125,24.14874149659864,37.964614512471655,49.50492063492064,60.093219954648525,75.55770975056689,83.52213151927438,92.29926303854876,102.33028344671202,109.36592970521542,116.70343537414965,131.0765873015873",
"0,12.663275718688965,17.807666778564453,25.461312294006348,42.10268020629883,47.01231002807617,59.87222480773926,74.86637496948242,83.03579711914062,90.65482330322266,105.91161346435547,114.63231658935547,123.12688064575195,131.84158325195312,139.16371154785156,151.83474731445312,161.94625854492188",
"0,14.535691609977324,23.01097505668934,30.464580498866212,38.754104308390026,52.732517006802716,62.32235827664399,67.1288888888889,79.38902494331066,90.58104308390023,98.2900566893424,112.75608843537415,123.78556689342403,134.62928571428571,148.677358276644",
"0,8.6378231292517,16.741587301587302,23.475374149659864,34.66738095238095,41.91199546485261,49.62102040816327,57.910544217687075,73.65367346938774,87.26056689342403,95.80549886621314,104.37366213151927",
"0,14.32671201814059,23.080634920634918,28.723072562358276,38.12715419501134,43.583843537414964,49.319160997732425,55.983287981859405,65.73566893424035,74.81467120181406,83.59181405895691,94.36586167800453,102.7947052154195,108.32105442176871",
"0,11.989616870880127,27.83768653869629,39.93294143676758,49.65182304382324,54.177934646606445,61.61831855773926,67.53124618530273,80.0934066772461,86.50923156738281,96.85839080810547,101.74490356445312,105.63385391235352,114.99883651733398,129.16645050048828,144.81375885009766",
"0,9.722121238708496,20.571439743041992,33.3859748840332,40.79435920715332,48.23274612426758,55.70013236999512,66.67383193969727,80.08890151977539",
