Time codes,meta_data
"0,14.225232601165771,17.87242603302002,32.75100135803223,40.86854553222656,59.21475028991699,66.59075546264648,77.78604125976562,90.2716064453125,95.86139678955078,108.46455383300781,116.94461822509766,130.2818145751953,137.00210571289062,144.4758758544922,154.87041473388672,169.6573028564453,186.42266845703125,197.81038665771484,213.22344207763672,223.85465240478516,240.5843963623047",
"0,12.120816326530612,23.405714285714286,42.05133786848073,48.59936507936508,55.26349206349206,63.69233560090703,73.2821768707483,79.8766439909297,87.53922902494331,102.00526077097504,122.90321995464852,135.32589569161",
"0,8.350442886352539,11.043956756591797,19.77910041809082,27.047165870666504,34.81313133239746,44.34181213378906,50.10486030578613,54.9271125793457,63.37917518615723,69.40542221069336,76.61510848999023,82.1054573059082,88.98506546020508,94.40553665161133,98.13622665405273,105.02477645874023,110.21860122680664,115.53469467163086,120.97916412353516,127.24155044555664,132.72496032714844,137.8313446044922,143.30326080322266,148.91149139404297,157.0340347290039",
"0,5.116009950637817,12.937416076660156,19.17686367034912,26.179229736328125,34.2288932800293,41.55339813232422,49.118045806884766,55.281612396240234,61.350181579589844,67.93376922607422,74.86375427246094,79.26298522949219,83.61033630371094,88.70034408569336,93.922119140625,103.15621948242188,110.48860168457031,117.33333206176758,124.98685836791992,131.3756866455078",
"0,7.801904761904762,11.563537414965985,15.85922902494331,21.896417233560094,29.35002267573696,35.43365079365079,40.518820861678,45.3021201814059,50.68914965986394,55.05450113378684,61.463208616780044,68.33631519274377,75.07010204081632,80.13204081632654,85.05467120181405,89.02528344671201,97.2915873015873,103.21267573696144,109.01766439909296,114.61367346938775,121.97439909297051,127.96514739229025,134.88469387755103,143.77793650793652,149.44360544217687,155.94519274376415",
"0,4.970130443572998,11.928117275238037,18.08068561553955,28.73948383331299,35.07881164550781,41.838918685913086,47.137067794799805,52.69497871398926,59.11068534851074,70.33414077758789,76.39570999145508,81.89012145996094,87.39352798461914,95.13305282592773,101.85128402709961,107.09893035888672,113.1971206665039,118.27205657958984,123.08330917358398,128.48583984375,133.82286834716797,138.88187408447266,144.7433090209961,152.05892944335938,157.714599609375,165.11148834228516,170.41351318359375,175.56612396240234,182.2338104248047",
"0,8.729323387145996,15.363022804260254,21.768877029418945,31.057979583740234,38.64762496948242,43.67313575744629,50.3968620300293,59.02980422973633,67.20211029052734,72.8697738647461,81.41859436035156,87.06588363647461,91.44723510742188,96.4905014038086,101.52313613891602,108.00234603881836,114.7469482421875,119.49594497680664,125.42150497436523,138.1587905883789",
"0,5.1347270011901855,11.515397071838379,16.376931190490723,21.56204128265381,26.86406707763672,34.983110427856445,40.5669059753418,47.31062698364258,52.651031494140625,57.78720474243164,62.71785926818848,69.39440155029297,75.14307403564453,80.90790557861328,88.63965225219727,93.57553100585938,98.472412109375,104.96220016479492,111.63784790039062,118.19171524047852,123.20144653320312",
"0,4.190419435501099,9.779660701751709,14.527336597442627,21.276598930358887,27.16552734375,32.24141883850098,37.15804672241211,42.08667755126953,47.190067291259766,52.468414306640625,59.27622413635254,65.73630905151367,72.5390396118164,78.15870666503906,83.8617057800293,91.58549880981445,97.03490829467773,102.42931747436523,109.82394409179688,118.0302505493164,124.23369598388672,130.94459533691406,136.27162170410156,146.08487701416016,151.51991271972656,157.24290466308594,164.99031829833984,170.65098571777344,174.4581756591797,179.9439697265625,187.1307144165039,193.87155151367188,200.9508056640625,207.77810668945312",
"0,11.75351619720459,18.583864212036133,28.056983947753906,32.400957107543945,37.698143005371094,41.70085334777832,47.74192237854004,55.37806701660156,63.53611183166504,68.43424224853516,75.00532913208008,81.74105453491211,88.16845703125,96.03274154663086,107.61421966552734,116.3354263305664,126.34706115722656,135.3214111328125,142.22738647460938,150.28360748291016,157.1895980834961",
